"","title","author","path","date","response"
"1553","[<U+666E><U+96F7>] <U+672B><U+65E5>Z<U+6230> <U+9069><U+5408><U+5165><U+9580><U+7684><U+6BAD><U+5C4D><U+96FB><U+5F71> ","Shinpachi","/bbs/movie/M.1372179398.A.547.html"," 6/26","13"
"1554","[<U+8A0E><U+8AD6>] <U+7F85><U+7D20><U+514B><U+6D1B><U+5728><U+8D85><U+4EBA><U+4E2D><U+7684><U+6F14><U+51FA><U+7C21><U+76F4><U+80E1><U+9B27>","lgtafv","/bbs/movie/M.1372179913.A.618.html"," 6/26","X5"
"1555","[<U+666E><U+96F7>] <U+5730><U+7403><U+904E><U+5F8C> - <U+5176><U+5BE6><U+5091><U+767B><U+53F2><U+5BC6><U+65AF><U+6EFF><U+5E25><U+7684>","otherside","/bbs/movie/M.1372181211.A.0B9.html"," 6/26","3"
"1556","Re: [<U+8ACB><U+76CA>] <U+53F0><U+7063><U+5728><U+5730><U+62CD><U+651D><U+7279><U+8272><U+660E><U+986F><U+7684><U+96FB><U+5F71>","Landtoss","/bbs/movie/M.1372181522.A.56A.html"," 6/26","4"
"1557","[<U+8A0E><U+8AD6>] <U+5BCC><U+6625><U+5C71><U+5C45><U+73FE><U+8C61>","t13thbc","/bbs/movie/M.1372181524.A.194.html"," 6/26","6"
"1558","[<U+8ACB><U+76CA>] <U+9B54><U+7403><U+7D50><U+5C3E><U+8001><U+5E03><U+5728><U+8ECA><U+4E0A><U+5230><U+5E95><U+6709><U+6C92><U+6709><U+54ED><U+FF1F>","barryzito","/bbs/movie/M.1372182648.A.DD9.html"," 6/26","35"
"1559","[<U+7247><U+55AE>] <U+8207><U+76E3><U+7344><U+3001><U+5211><U+4E8B><U+88AB><U+544A><U+3001><U+53D7><U+5211><U+4EBA><U+3001><U+7344><U+8B66><U+76F8><U+95DC><U+96FB><U+5F71>","s880801w","/bbs/movie/M.1372182760.A.87D.html"," 6/26","10"
"1560","[<U+597D><U+96F7>] <U+672B><U+65E5><U+611F>MAX<U+7684><U+672B><U+65E5><U+4E4B><U+6230>","paranoialove","/bbs/movie/M.1372195399.A.6BC.html"," 6/26","10"
"1561","[<U+666E><U+96F7>]«<U+4F0A><U+65AF><U+5766><U+5821><U+611B><U+7121><U+754F>»<U+9760><U+7238><U+65CF><U+7684><U+7121><U+5948> ","bradcool","/bbs/movie/M.1372203403.A.16E.html"," 6/26","1"
"1562","[<U+666E><U+597D><U+96F7>] <U+672B><U+65E5><U+4E4B><U+6230>","eirose","/bbs/movie/M.1372204234.A.673.html"," 6/26","7"
"1563","[<U+8ACB><U+76CA>] <U+570B><U+5BB6><U+5BF6><U+85CF>2","h2030625","/bbs/movie/M.1372214410.A.435.html"," 6/26","11"
"1564","[<U+8A0E><U+8AD6>] <U+795E><U+5077><U+5976><U+7238>2 <U+96FB><U+8996><U+9810><U+544A><U+3001><U+96FB><U+5F71><U+7247><U+6BB5><U+6574><U+7406>","arsl400","/bbs/movie/M.1372215087.A.A91.html"," 6/26","4"
"1565","Re: [<U+8CA0><U+96F7>]<U+8D85><U+4EBA>_<U+92FC><U+9435><U+82F1><U+96C4>,<U+8CE3><U+9B27><U+963F>~<U+85A9><U+5FB7><U+53D4><U+53D4> ","Pietro","/bbs/movie/M.1372216196.A.8FD.html"," 6/26","6"
"1566","[<U+8A0E><U+8AD6>] <U+51F1><U+6587><U+79D1><U+65AF><U+7D0D><U+5728><U+8D85><U+4EBA><U+4E2D><U+7684><U+6F14><U+51FA><U+7C21><U+76F4><U+6158><U+4E0D><U+4EBA><U+7779>","JessKB24","/bbs/movie/M.1372216511.A.510.html"," 6/26","X3"
"1567","[<U+65B0><U+805E>] <U+9673><U+598D><U+5E0C><U+3010><U+4E0D><U+4E8C><U+3011><U+6328><U+6279><U+53D6><U+4EE3><U+6797><U+5FD7><U+73B2><U+6210><U+721B><U+7247><U+5973><U+795E>","fta168","/bbs/movie/M.1372217251.A.2F5.html"," 6/26","42"
"1568","Re: [<U+8ACB><U+76CA>] <U+9B54><U+7403><U+7D50><U+5C3E><U+8001><U+5E03><U+5728><U+8ECA><U+4E0A><U+5230><U+5E95><U+6709><U+6C92><U+6709><U+54ED><U+FF1F>","woodchildfly","/bbs/movie/M.1372218569.A.6E5.html"," 6/26","6"
"1569","[<U+8A0E><U+8AD6>] <U+9739><U+9742><U+904A><U+4FE0>2015<U+5927><U+9280><U+5E55><U+770B><U+5F97><U+5230>???<U+671F><U+5F85><U+5925><U+8A08>!!","northoslo","/bbs/movie/M.1372220742.A.C52.html"," 6/26","17"
"1570","Re: [<U+8ACB><U+76CA>] <U+9ED1><U+5FC3><U+4EA4><U+6613><U+54E1><U+7684><U+544A><U+767D>Eric<U+9020><U+6A4B><U+7684><U+96B1><U+55BB>","bluemax","/bbs/movie/M.1372222024.A.C95.html"," 6/26","3"
"1571","[<U+8A0E><U+8AD6>] <U+771F><U+6B63><U+7684><U+5BCC><U+6625><U+5C71><U+5C45><U+5716>","Anjou","/bbs/movie/M.1372222787.A.79F.html"," 6/26","2"
"1572","[<U+8F49><U+9304>] <U+5F6D><U+4E8E><U+664F><U+8AC7>""<U+6FC0><U+6230>"":<U+4E0D><U+4ECB><U+610F><U+5728><U+96FB><U+5F71><U+4E2D><U+5C55><U+793A><U+8EAB><U+6750>","wty","/bbs/movie/M.1372225487.A.89E.html"," 6/26","6"
"1573","[<U+65B0><U+805E>] <U+5929><U+53F0><U+7D42><U+6975><U+9810><U+544A> <U+5973><U+4E3B><U+89D2><U+7591><U+88AB><U+8CDC><U+6B7B>","Loreto","/bbs/movie/M.1372228414.A.F26.html"," 6/26","9"
"1574","[<U+9592><U+804A>] <U+6BCF><U+7247><U+90FD><U+6709><U+4ED6><U+53C3><U+4E00><U+5496> <U+597D><U+840A><U+5862><U+6700><U+5F37><U+7537><U+914D><U+89D2><U+53F2><U+4E39>","inpudding","/bbs/movie/M.1372231989.A.8E1.html"," 6/26","71"
"1575","[<U+666E><U+96F7>]<U+672B><U+65E5><U+4E4B><U+6230>(<U+548C><U+5C0F><U+8AAA><U+7684><U+6BD4><U+8F03>) ","wittmann4213","/bbs/movie/M.1372232331.A.760.html"," 6/26","7"
"1576","[<U+8A0E><U+8AD6>] <U+672B><U+65E5>Z<U+6230>!<U+6BAD><U+5C4D><U+8D85><U+5641><U+5FC3><U+6982><U+5FF5><U+5716>~<U+5641><U+5FC3><U+614E><U+5165>!","northoslo","/bbs/movie/M.1372235648.A.ED0.html"," 6/26","8"
"1577","[<U+65B0><U+805E>] <U+73CD><U+59AE><U+4F5B><U+52DE><U+502B><U+7D72><U+4EBA><U+7D05> 7<U+5E74><U+524D><U+820A><U+4F5C><U+54C1><U+5C07><U+7FFB><U+76E4><U+4E0A><U+6620>","alex321","/bbs/movie/M.1372237236.A.D28.html"," 6/26","2"
"1578","[<U+8D08><U+7968>] 7/2«<U+795E><U+5077><U+5976><U+7238>2»<U+559C><U+6EFF><U+5BA2><U+4EAC><U+83EF><U+5F71><U+57CE>","Debblie","/bbs/movie/M.1372239768.A.C2A.html"," 6/26",""
"1579","[<U+7247><U+55AE>] <U+9069><U+5408><U+4F86><U+53F0><U+5B78><U+4E2D><U+6587><U+7684><U+5B78><U+751F><U+770B><U+7684><U+96FB><U+5F71>","t1013tom","/bbs/movie/M.1372240637.A.EBB.html"," 6/26","37"
"1580","[<U+8A0E><U+8AD6>] <U+3010><U+7E3D><U+8216><U+5E2B><U+3011><U+9673><U+7389><U+52F3><U+5C0E><U+6F14>&<U+6797><U+7F8E><U+79C0><U+82B1><U+7D6E>","FINALFANTASY","/bbs/movie/M.1372240918.A.E5C.html"," 6/26","11"
"1581","[<U+597D><U+96F7>]<U+6709><U+95DC><U+8D85><U+4EBA>-<U+92FC><U+9435><U+82F1><U+96C4><U+7684><U+60F3><U+6CD5> ","trebnal","/bbs/movie/M.1372242448.A.FB3.html"," 6/26",""
"1582","[<U+9592><U+804A>] <U+4F60><U+600E><U+9EBC><U+6703><U+6F14><U+9019><U+7A2E><U+5496>!<U+5927><U+5496><U+660E><U+661F><U+8B93><U+4F60><U+8DCC><U+7834><U+773C><U+93E1>","inpudding","/bbs/movie/M.1372242794.A.433.html"," 6/26","10"
"1583","[<U+8A0E><U+8AD6>] <U+95DC><U+65BC><U+672B><U+65E5><U+4E4B><U+6230><U+7684><U+7591><U+554F>","GARRET","/bbs/movie/M.1372243250.A.EC5.html"," 6/26","17"
"1584","[<U+65B0><U+805E>]<U+3010><U+4F8F><U+5138><U+7D00><U+516C><U+5712>4<U+3011><U+518D><U+8D77> <U+6311><U+6230><U+6DF1><U+6D77><U+6050><U+9F8D>","kevinhft","/bbs/movie/M.1372244333.A.98E.html"," 6/26","29"
"1585","[<U+8A0E><U+8AD6>]<U+3010>X<U+6230><U+8B66>:<U+672A><U+4F86><U+6614><U+65E5><U+3011><U+518D><U+6DFB><U+65B0><U+89D2> <U+65B0><U+7368><U+773C><U+9F8D>?!Josh Helman<U+52A0><U+5165>","tkuaaa","/bbs/movie/M.1372244459.A.106.html"," 6/26","8"
"1586","[<U+65B0><U+805E>] <U+5E03><U+840A><U+5FB7><U+5F7C><U+7279><U+7684>12<U+500B><U+6027><U+611F><U+6642><U+523B>!","pointofview","/bbs/movie/M.1372246052.A.F2A.html"," 6/26","49"
"1587","Re: [<U+65B0><U+805E>]<U+3010><U+4F8F><U+5138><U+7D00><U+516C><U+5712>4<U+3011><U+518D><U+8D77> <U+6311><U+6230><U+6DF1><U+6D77><U+6050><U+9F8D>","jo5566","/bbs/movie/M.1372250361.A.FF1.html"," 6/26",""
"1588","Re: [<U+666E><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4><U+771F><U+662F><U+96E3><U+770B><U+7206><U+4E86>","grant0547","/bbs/movie/M.1372250675.A.D22.html"," 6/26","6"
"1589","[<U+65B0><U+805E>] <U+9760><U+7248><U+6B0A><U+6F5B><U+898F><U+5247> <U+4ED6><U+5011><U+4E0D><U+52DE><U+800C><U+7372>","sampsonlu919","/bbs/movie/M.1372251177.A.773.html"," 6/26","5"
"1590","[<U+7121><U+96F7>] <U+672B><U+65E5><U+4E4B><U+6230>,<U+96FB><U+5F71><U+9662><U+5C31><U+662F><U+8981><U+770B><U+9019><U+7A2E>! ","x77","/bbs/movie/M.1372251416.A.3AD.html"," 6/26","17"
"1591","[<U+8ACB><U+76CA>] <U+661F><U+969B><U+722D><U+9738><U+6230><U+7684><U+89D2><U+8272><U+70BA><U+4F55><U+90FD><U+90A3><U+9EBC><U+5E74><U+8F15><U+554A>","wanzoo","/bbs/movie/M.1372251995.A.E47.html"," 6/26","7"
"1592","[<U+65B0><U+805E>] <U+6691><U+671F><U+559C><U+5287><U+7576><U+4E3B><U+529B> <U+300C><U+964D><U+9B54><U+6230><U+8B66><U+300D><U+7968><U+623F><U+5F37>","sampsonlu919","/bbs/movie/M.1372252992.A.33E.html"," 6/26","3"
"1593","[<U+554F><U+7247>] <U+6253><U+67B6><U+7684><U+6295><U+624B><U+56DE><U+9109><U+4E0B><U+6559><U+5591><U+555E><U+7403><U+968A>","forchocolate","/bbs/movie/M.1372253060.A.520.html"," 6/26","3"
"1594","[<U+65B0><U+805E>] <U+5916><U+96FB>:<U+4E2D><U+570B><U+62CD><U+4E86><U+4E00><U+90E8><U+8CE3><U+5EA7><U+7684><U+5927><U+721B><U+7247>","amix","/bbs/movie/M.1372253182.A.08C.html"," 6/26","21"
"1595","[<U+597D><U+96F7>] <U+5091><U+514B>:<U+5DE8><U+4EBA><U+6230><U+8A18> ","scrubber","/bbs/movie/M.1372254146.A.0B0.html"," 6/26",""
"1596","Re: [<U+8ACB><U+76CA>] <U+661F><U+969B><U+722D><U+9738><U+6230><U+7684><U+89D2><U+8272><U+70BA><U+4F55><U+90FD><U+90A3><U+9EBC><U+5E74><U+8F15><U+554A>","bluenicole","/bbs/movie/M.1372254217.A.6D1.html"," 6/26","4"
"1597","[<U+5FAE><U+96F7>]  <U+4E0D><U+4E8C><U+795E><U+63A2><U+89C0><U+5F8C><U+611F> ","nollet","/bbs/movie/M.1372254535.A.CA1.html"," 6/26","1"
"1598","Re: [<U+8ACB><U+76CA>] Girl Rising<U+662F><U+5426><U+6703><U+5728><U+53F0><U+7063><U+4E0A><U+6620><U+FF1F>","lc324","/bbs/movie/M.1372254861.A.E32.html"," 6/26",""
"1599","[<U+597D><U+96F7>] <U+85E5><U+547D><U+95DC><U+4FC2>","pychiang","/bbs/movie/M.1372254946.A.631.html"," 6/26","6"
"1600","[<U+8ACB><U+76CA>] <U+95DC><U+65BC><U+7D55><U+5730><U+4EFB><U+52D9><U+6700><U+5F8C><U+4E00><U+679A><U+706B><U+7BAD>","b96612005","/bbs/movie/M.1372255004.A.224.html"," 6/26","9"
"1601","[<U+597D><U+96F7>]<U+4ED4><U+7D30><U+4E00><U+60F3><U+5F88>bug<U+7684><U+672B><U+65E5>Z<U+6230> ","littlehero","/bbs/movie/M.1372270959.A.6F3.html"," 6/27",""
"1602","[<U+597D><U+96F7>] <U+672B><U+65E5><U+4E4B><U+6230>&<U+4E00><U+9EDE><U+7591><U+554F>","DuFanSong","/bbs/movie/M.1372271787.A.AD6.html"," 6/27","6"
"1603","[<U+65B0><U+805E>] <U+6797><U+5FD7><U+73B2>«<U+5BCC><U+6625>»<U+88AB><U+9178><U+5B87><U+5B99><U+5927><U+721B><U+7247> <U+591A><U+982D><U+7D93><U+7D00>","octobird","/bbs/movie/M.1372283758.A.568.html"," 6/27","96"
"1604","[<U+554F><U+7247>] <U+5403><U+66FC><U+9640><U+73E0><U+518D><U+559D><U+6C7D><U+6C34> (<U+4E0B><U+4E00><U+500B><U+5C31><U+662F><U+4F60>)","saLiva","/bbs/movie/M.1372287250.A.972.html"," 6/27","12"
"1605","[<U+8F49><U+9304>] <U+5F35><U+5BB6><U+8F1D>:<U+6211><U+548C><U+6797><U+8D85><U+8CE2><U+7684><U+9ED8><U+5951><U+7121><U+4EBA><U+80FD><U+6575>","wty","/bbs/movie/M.1372287376.A.E80.html"," 6/27","11"
"1606","Re: [<U+597D><U+96F7>] <U+672B><U+65E5><U+4E4B><U+6230>&<U+4E00><U+9EDE><U+7591><U+554F>","Nicher","/bbs/movie/M.1372290147.A.3D9.html"," 6/27","9"
"1607","[<U+554F><U+7247>] <U+5916><U+570B><U+4E09><U+7537><U+4E09><U+5973><U+9B25><U+667A>","coke0623","/bbs/movie/M.1372296986.A.48E.html"," 6/27",""
"1608","[<U+60C5><U+5831>] <U+9632><U+5236><U+5C31><U+696D><U+6B67><U+8996><U+5FAE><U+96FB><U+5F71><U+5FB5><U+9078>~<U+81F3>7/22<U+6B62>!","Finnaling","/bbs/movie/M.1372301372.A.347.html"," 6/27",""
"1609","Re: [<U+666E><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4><U+771F><U+662F><U+96E3><U+770B><U+7206><U+4E86>","ALL4927","/bbs/movie/M.1372302157.A.523.html"," 6/27","20"
"1610","Re: [<U+666E><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4><U+771F><U+662F><U+96E3><U+770B><U+7206><U+4E86>","nvidia123","/bbs/movie/M.1372302379.A.9B4.html"," 6/27","10"
"1611","[<U+8A0E><U+8AD6>] <U+99AE><U+8FEA><U+7D22><U+5C07><U+8DDF>Marvel<U+6703><U+9762>","beckseaton","/bbs/movie/M.1372303796.A.808.html"," 6/27","23"
"1612","[<U+8ACB><U+76CA>] <U+8001><U+6897><U+963F><U+51E1><U+9054>6<U+5206><U+9418><U+52A0><U+9577><U+7248><U+554F><U+984C>","TanJiTa410","/bbs/movie/M.1372303945.A.0A4.html"," 6/27","3"
"1613","Re: [<U+666E><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4><U+771F><U+662F><U+96E3><U+770B><U+7206><U+4E86>","FallenAngelX","/bbs/movie/M.1372305600.A.7AE.html"," 6/27","7"
"1614","[<U+60C5><U+5831>] HISHE<U+8A72><U+600E><U+9EBC><U+5B8C><U+7D50>-<U+73A9><U+547D><U+95DC><U+982D>6 <U+4E2D><U+6587><U+5B57><U+5E55>","KYLAT","/bbs/movie/M.1372307791.A.EA3.html"," 6/27","2"
"1615","[<U+65B0><U+805E>] <U+65B0><U+8718><U+86DB><U+5973><U+827E><U+746A><U+53F2><U+6771> <U+767B><U+5BCC><U+6BD4><U+58EB><U+540D><U+4EBA><U+699C>","sony577","/bbs/movie/M.1372307936.A.A65.html"," 6/27","1"
"1616","Re: [<U+5931><U+671B><U+96F7>] <U+5F88><U+96E3><U+6B7B><U+7B2C><U+4E94><U+96C6>....","jarheadevil","/bbs/movie/M.1372308101.A.F27.html"," 6/27","1"
"1617","Fw: [<U+60C5><U+5831>] Mark Strong <U+98FE><U+6F14> Lex Luthor","georgecclin","/bbs/movie/M.1372310044.A.404.html"," 6/27","2"
"1618","[<U+8A0E><U+8AD6>]<U+3010><U+611F><U+8B1D><U+5206><U+4EAB><U+3011><U+9810><U+544A> <U+5C0F><U+8FA3><U+6912>x<U+6D69><U+514B><U+626E><U+6027><U+6210><U+766E><U+6200><U+4EBA>","tkuaaa","/bbs/movie/M.1372310316.A.B87.html"," 6/27","6"
"1619","[<U+7247><U+55AE>] <U+8AF7><U+523A><U+985E><U+578B><U+96FB><U+5F71><U+7684><U+96FB><U+5F71>","fourtyseven","/bbs/movie/M.1372311378.A.F4E.html"," 6/27","25"
"1620","[<U+666E><U+96F7>] <U+602A><U+7378><U+5927><U+5B78> ","j603332002","/bbs/movie/M.1372311530.A.C8A.html"," 6/27","4"
"1621","[<U+8D08><U+7968>] <U+5E6B><U+62BD><U+65E5><U+672C>STAR TREK<U+61C9><U+52DF><U+9001>7-11<U+5361>1000<U+5143>","kilhi","/bbs/movie/M.1372313205.A.947.html"," 6/27",""
"1622","[<U+8A0E><U+8AD6>] <U+5091><U+68EE><U+53F2><U+5854><U+68EE>«<U+73A9><U+547D><U+95DC><U+982D>7»<U+5230><U+5E95><U+6709><U+591A><U+58DE>?","northoslo","/bbs/movie/M.1372314042.A.F74.html"," 6/27","17"
"1623","[<U+554F><U+7247>]<U+7F8E><U+570B><U+9B3C><U+7247> <U+4EBA><U+7269><U+778E><U+773C><U+8001><U+7167><U+7247> <U+5C0F><U+93AE>","devileyes","/bbs/movie/M.1372314422.A.CCE.html"," 6/27","3"
"1624","[<U+8D08><U+7968>]«<U+4E16><U+754C><U+7B2C><U+4E00><U+9EA5><U+65B9>»<U+96FB><U+5F71><U+7279><U+6620><U+5238>","epmt","/bbs/movie/M.1372317067.A.67D.html"," 6/27",""
"1625","[<U+8CA0><U+96F7>] 3D<U+7248><U+7684><U+672B><U+65E5><U+4E4B><U+6230>","lowl99","/bbs/movie/M.1372317289.A.9DE.html"," 6/27",""
"1626","[<U+7565><U+8CA0><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4>","rockmanx7","/bbs/movie/M.1372317457.A.D2E.html"," 6/27","5"
"1627","[<U+8ACB><U+76CA>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4><U+7684><U+6C2A><U+661F><U+4EBA>?","thanos","/bbs/movie/M.1372320083.A.97B.html"," 6/27","8"
"1628","Fw: [<U+8A0E><U+8AD6>] <U+96FB><U+5F71>«<U+756B><U+6846><U+5973><U+4EBA>» <U+8303><U+51B0><U+51B0><U+626E><U+6E05><U+5BAE><U+4E7E><U+9686><U+7687><U+540E>","northoslo","/bbs/movie/M.1372320890.A.EDC.html"," 6/27",""
"1629","Re: [<U+666E><U+96F7>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4><U+771F><U+662F><U+96E3><U+770B><U+7206><U+4E86>","NaturalBeef","/bbs/movie/M.1372321118.A.3FB.html"," 6/27","11"
"1630","[<U+666E><U+96F7>] <U+5E03><U+840A><U+5FB7><U+5F7C><U+5F97><U+7684><U+672B><U+65E5><U+4E4B><U+6230>..............","danceking","/bbs/movie/M.1372322978.A.CAB.html"," 6/27",""
"1631","[<U+554F><U+7247>] <U+60F3><U+554F><U+4E00><U+90E8><U+7F8E><U+570B><U+9B3C><U+7247>","cftcft","/bbs/movie/M.1372323011.A.172.html"," 6/27","3"
"1632","[<U+8ACB><U+76CA>] <U+4E03><U+6708><U+9B3C><U+7247><U+63A8><U+85A6>","freesunair","/bbs/movie/M.1372326071.A.163.html"," 6/27","4"
"1633","[<U+7247><U+55AE>] <U+8B93><U+4EBA><U+814E><U+4E0A><U+817A><U+7D20><U+6FC0><U+5347><U+7684><U+7247>","hwangboy","/bbs/movie/M.1372326149.A.36D.html"," 6/27","63"
"1634","[<U+8CA0><U+96F7>] <U+731C><U+4E0D><U+900F><U+7684>«<U+5929><U+6A5F>:<U+5BCC><U+6625><U+5C71><U+5C45><U+5716>» ","snell","/bbs/movie/M.1372329015.A.83E.html"," 6/27","5"
"1635","[<U+8A0E><U+8AD6>] <U+3010><U+8B8A><U+5F62><U+91D1><U+525B>4<U+3011><U+8840><U+7D05><U+8272>Pagani Huayra<U+767B><U+5834>","nerve333","/bbs/movie/M.1372329598.A.682.html"," 6/27","7"
"1636","Fw: [<U+65B0><U+805E>] «<U+73A9><U+547D><U+95DC><U+982D>»<U+871C><U+96C5><U+812B><U+8863><U+6027><U+611F><U+534A><U+88F8><U+62CD><U+96DC><U+8A8C>","powloveella","/bbs/movie/M.1372329928.A.770.html"," 6/27","3"
"1637","Re: [<U+597D><U+96F7>]<U+4ED4><U+7D30><U+4E00><U+60F3><U+5F88>bug<U+7684><U+672B><U+65E5>Z<U+6230> ","wanzoo","/bbs/movie/M.1372333156.A.817.html"," 6/27","7"
"1638","[<U+65B0><U+805E>] «<U+73A9><U+547D><U+95DC><U+982D> 7 Fast & Furious»<U+91CD><U+8FD4><U+6771><U+4EAC> ","nissin916","/bbs/movie/M.1372334009.A.F9E.html"," 6/27","16"
"1639","[<U+65B0><U+805E>] «<U+5373><U+523B><U+6551><U+63F4>3 Taken»<U+5B9A><U+6848>!","nissin916","/bbs/movie/M.1372335858.A.CC0.html"," 6/27","29"
"1640","[<U+60C5><U+5831>] <U+52C7><U+6562><U+50B3><U+8AAA> STAR MOVIES <U+64AD><U+51FA><U+6642><U+9593>","EijiHoba","/bbs/movie/M.1372337634.A.DB8.html"," 6/27","5"
"1641","[<U+8A0E><U+8AD6>] <U+770B><U+8D85><U+4EBA><U+7684><U+6C11><U+773E><U+8D85><U+5C11><U+FF1F>","qazsx2349","/bbs/movie/M.1372349426.A.F71.html"," 6/28","10"
"1642","[<U+9078><U+7247>] <U+51FA><U+795E><U+5165><U+5316>/<U+5BE6><U+7FD2><U+5927><U+53D4>","imufoman","/bbs/movie/M.1372350576.A.DD5.html"," 6/28",""
"1643","[<U+554F><U+7247>] <U+8ACB><U+554F><U+4E00><U+90E8><U+95DC><U+65BC><U+722C><U+5C71><U+7684><U+96FB><U+5F71>","Aeruon","/bbs/movie/M.1372351140.A.D9F.html"," 6/28","1"
"1644","[<U+8CA0><U+96F7>]<U+5929><U+6A5F><U+5BCC><U+6625><U+5C71><U+5C45><U+5716>","doriskk","/bbs/movie/M.1372352284.A.5AB.html"," 6/28","7"
"1645","[<U+8A0E><U+8AD6>] <U+90ED><U+91C7><U+6F54><U+5C0F><U+6642><U+4EE3><U+9996><U+6620><U+7968><U+623F>3.5<U+5104><U+53F0><U+5E63>","SUNZIICORSA","/bbs/movie/M.1372352307.A.CA8.html"," 6/28","14"
"1646","Re: [<U+8A0E><U+8AD6>] <U+6211><U+89BA><U+5F97><U+53F2><U+8482><U+82AC><U+53F2><U+5339><U+67CF><U+771F><U+7684><U+662F><U+6700><U+5049><U+5927><U+7684><U+5C0E><U+6F14>","belleaya","/bbs/movie/M.1372353592.A.E4A.html"," 6/28","13"
"1647","[<U+597D><U+96F7>] <U+51FA><U+795E><U+5165><U+5316>-<U+5728><U+87A2><U+5E55><U+4E4B><U+5916><U+4E0A><U+6F14><U+7684><U+96FB><U+5F71>","anonym48","/bbs/movie/M.1372353883.A.460.html"," 6/28","39"
"1648","[<U+8A0E><U+8AD6>] <U+92FC><U+9435><U+82F1><U+96C4>:<U+8D85><U+4EBA><U+7684><U+5169><U+6EF4><U+773C><U+6DDA><U+548C><U+7236><U+5B50><U+89AA><U+60C5>","yoyomoyo","/bbs/movie/M.1372355279.A.040.html"," 6/28","12"
"1649","[<U+8ACB><U+76CA>] <U+602A><U+7378><U+5927><U+5B78>","Eowyn","/bbs/movie/M.1372355484.A.2EE.html"," 6/28","8"
"1650","[<U+7247><U+55AE>] <U+63A8><U+85A6><U+7684><U+597D><U+840A><U+5862><U+6050><U+6016><U+7247>?","ddk1227","/bbs/movie/M.1372357520.A.337.html"," 6/28","11"
"1651","[<U+597D><U+96F7>]<U+602A><U+7378><U+5927><U+5B78><U+8A66><U+6620><U+6703><U+5FC3><U+5F97>(<U+76E1><U+91CF><U+4E0D><U+7206><U+96F7>) ","fishday","/bbs/movie/M.1372359676.A.31E.html"," 6/28","3"
"1652","[<U+554F><U+7247>] <U+5DE7><U+514B><U+529B><U+86CB><U+7CD5>","bb450277","/bbs/movie/M.1372361363.A.AA5.html"," 6/28","2"
"1653","[<U+8A0E><U+8AD6>] Escape Plan(<U+92FC><U+9435><U+58B3><U+5893>)<U+96FB><U+5F71><U+9810><U+544A>","Elros1224","/bbs/movie/M.1372363414.A.73A.html"," 6/28","24"
"1654","Re: [<U+8A0E><U+8AD6>] <U+90ED><U+91C7><U+6F54><U+5C0F><U+6642><U+4EE3><U+9996><U+6620><U+7968><U+623F>3.5<U+5104><U+53F0><U+5E63>","a5378623","/bbs/movie/M.1372371737.A.238.html"," 6/28","3"
"1655","[<U+8F49><U+9304>] <U+7AE0><U+5B50><U+6021>:<U+6703><U+5728><U+4EE5><U+5F8C><U+5206><U+4EAB><U+611F><U+60C5><U+751F><U+6D3B>","wty","/bbs/movie/M.1372375021.A.006.html"," 6/28",""
"1656","Re: [<U+8A0E><U+8AD6>] <U+90ED><U+91C7><U+6F54><U+5C0F><U+6642><U+4EE3><U+9996><U+6620><U+7968><U+623F>3.5<U+5104><U+53F0><U+5E63>","rickb9l","/bbs/movie/M.1372377084.A.184.html"," 6/28","7"
"1657","Re: [<U+8A0E><U+8AD6>] <U+6211><U+89BA><U+5F97><U+53F2><U+8482><U+82AC><U+53F2><U+5339><U+67CF><U+771F><U+7684><U+662F><U+6700><U+5049><U+5927><U+7684><U+5C0E><U+6F14>","Tosca","/bbs/movie/M.1372380454.A.E5D.html"," 6/28","X1"
"1658","[<U+65B0><U+805E>]<U+5929><U+53F0><U+800D><U+5E25> <U+5468><U+6770><U+502B>:90%<U+6F14><U+81EA><U+5DF1>","losimpleve","/bbs/movie/M.1372384793.A.87D.html"," 6/28","43"
"1659","[<U+7121><U+96F7>] <U+602A><U+7378><U+5927><U+5B78> ","dressingfrad","/bbs/movie/M.1372385826.A.943.html"," 6/28","5"
"1660","[<U+8A0E><U+8AD6>] <<U+54E5><U+5409><U+62C9> GODZILLA><U+4F0A><U+8389><U+838E><U+767D><U+5967><U+68EE><U+9A5A><U+6050><U+73FE><U+8EAB>","northoslo","/bbs/movie/M.1372387030.A.929.html"," 6/28","6"
"1661","Fw: [<U+65B0><U+805E>] «<U+5927><U+5C3E>»<U+8CE3>4.3<U+5104> <U+53F0><U+5473><U+6253><U+8DB4><U+597D><U+840A><U+5862><U+7247>","filmwalker","/bbs/movie/M.1372388348.A.EA2.html"," 6/28","19"
